Time,Step,Temp
20:55:32,2,33.26
20:55:33,3,28.19
20:55:34,8,33.33
20:55:35,2,30.77
20:55:36,3,25.02
20:55:37,2,19.93
20:55:38,3,15.28
20:55:39,2,21.16
20:55:40,6,18.2
20:55:41,7,18.09
20:55:42,9,17.48
20:55:43,4,34.88
20:55:44,2,30.64
20:55:46,7,23.01
20:55:47,9,23.82
20:55:48,6,34.28
20:55:49,2,18.74
20:55:50,4,17.02
20:55:51,1,29.15
20:55:52,2,21.58
20:55:53,10,19.45
20:55:54,1,23.17
20:55:55,9,32.82
20:55:56,3,33.56
20:55:57,9,30.36
20:55:58,1,17.03
20:55:59,0,31.78
20:56:00,2,33.88
20:56:01,3,27.76
20:56:02,3,26.28
20:56:03,5,20.68
20:56:04,1,22.12
20:56:05,4,16.85
20:56:06,8,34.58
20:56:07,10,25.22
20:56:08,10,30.42
20:56:09,5,27.39
20:56:11,4,23.83
20:56:12,3,25.98
20:56:13,9,32.35
20:56:14,0,29.47
20:56:15,9,23.73
20:56:16,8,34.94
20:56:17,0,23.34
20:56:18,6,18.87
20:56:19,0,17.62
20:56:20,7,19.29
20:56:24,1,24.5
20:56:25,8,24.14
20:56:26,7,17.01
20:56:27,6,27.24
20:56:28,4,29.85
20:56:29,8,34.17
20:56:30,6,15.2
20:56:31,0,20.5
20:56:32,10,20.99
20:56:33,9,23.24
20:56:34,9,23.71
20:56:35,2,15.45
20:56:36,10,30.54
20:56:37,1,33.41
20:56:38,4,16.2
20:56:39,6,29.57
20:56:40,9,24.18
20:56:41,7,18.75
20:56:42,9,23.9
20:56:43,5,28.49
20:56:44,0,31.38
20:56:45,8,21.67
20:56:46,0,16.31
20:56:47,6,29.07
20:56:48,1,24.63
20:56:49,8,32.11
20:56:50,3,32.63
20:56:51,8,29.09
20:56:52,7,21.33
20:56:53,6,18.38
20:56:54,4,29.61
20:56:55,5,28.32
20:56:56,7,24.68
20:56:57,2,27.02
20:56:58,10,21.07
20:56:59,3,28.83
20:57:00,9,15.04
20:57:01,0,20.33
20:57:02,0,23.29
20:57:03,0,16.87
20:57:04,10,15.99
20:57:05,10,29.68
20:57:06,10,20.56
20:57:07,4,20.14
20:57:08,5,26.8
20:57:09,8,27.04
20:57:10,1,31.75
20:57:11,3,28.09
20:57:12,7,22.99
20:57:13,5,27.71
20:57:14,0,33.92
20:57:15,4,21.64
20:57:16,9,34.36
20:57:17,3,26.57
20:57:18,6,18.04
20:57:19,4,18.24
20:57:20,0,21.31
20:57:21,9,30.95
20:57:22,5,27.93
20:57:23,3,28.97
20:57:24,1,15.24
20:57:25,10,31.33
20:57:26,7,31.63
20:57:27,6,26.22
20:57:28,1,28.79
20:57:29,8,32.84
20:57:30,10,34.15
20:57:31,3,30.81
20:57:32,2,15.11
20:57:33,4,15.31
20:57:34,5,18.83
20:57:35,3,20.8
20:57:36,1,31.19
20:57:37,0,22.13
20:57:38,9,17.8
20:57:39,3,25.38
20:57:40,6,24.53
20:57:41,8,18.7
20:57:42,5,15.32
20:57:43,9,18.34
20:57:44,0,19.54
20:57:45,10,25.65
20:57:46,1,34.08
20:57:47,6,27.21
20:57:48,5,18.95
20:57:49,6,34.35
20:57:50,7,29.85
20:57:51,0,22.97
20:57:52,10,27.43
20:57:53,9,25.43
20:57:54,5,15.3
20:57:55,3,33.13
20:57:56,2,21.16
20:57:57,10,19.02
20:57:58,5,24.93
20:57:59,10,32.99
20:58:00,3,30.56
20:58:01,7,33.6
20:58:02,1,21.41
20:58:03,3,29.84
20:58:04,7,31.3
20:58:05,1,34.86
20:58:06,2,25.68
20:58:07,5,32.36
20:58:08,1,27.33
20:58:09,0,25.84
20:58:10,3,17.54
20:58:11,10,29.93
20:58:12,9,15.02
20:58:13,5,20.22
20:58:14,1,31.83
20:58:15,7,21.11
20:58:16,2,34.34
20:58:17,9,19.15
20:58:18,3,18.15
20:58:19,4,23.66
20:58:20,5,31.39
20:58:21,3,24.15
20:58:22,5,28.74
20:58:23,3,23.97
20:58:24,3,19.17
20:58:25,10,16.74
20:58:26,7,21.02
20:58:27,10,19.89
20:58:28,6,15.78
20:58:29,9,24.87
20:58:31,1,19.58
20:58:32,6,25.23
20:58:33,3,32.62
20:58:34,5,26.32
20:58:35,7,16.16
20:58:36,8,26.75
20:58:37,9,28.64
20:58:38,9,22.7
20:58:39,1,31.51
20:58:40,9,17.26
20:58:41,5,16.58
20:58:42,6,19.52
20:58:43,8,23.15
20:58:44,9,31.02
20:58:45,10,28.5
20:58:46,10,34.97
20:58:47,5,31.12
20:58:48,4,16.79
20:58:49,1,33.15
20:58:50,7,32.31
20:58:51,6,23.41
20:58:52,6,31.84
20:58:53,7,23.78
20:58:54,1,21.15
20:58:55,8,25.89
20:58:56,0,24.84
20:58:57,10,30.32
20:58:58,5,20.91
20:58:59,3,29.17
20:59:00,0,20.11
20:59:01,4,29.0
20:59:02,9,19.4
20:59:03,10,23.5
20:59:04,4,20.47
20:59:05,4,27.45
20:59:06,8,19.34
20:59:07,9,24.1
20:59:08,7,31.17
20:59:09,4,18.63
20:59:10,4,29.39
20:59:11,10,21.07
20:59:12,9,33.83
20:59:13,7,26.82
20:59:14,8,19.43
20:59:15,8,23.79
20:59:16,10,19.05
20:59:17,7,34.48
20:59:18,10,21.75
20:59:19,10,18.35
20:59:20,0,28.2
20:59:21,5,27.81
20:59:22,7,34.31
20:59:23,0,25.24
20:59:24,7,20.36
20:59:25,4,25.07
20:59:26,7,31.54
20:59:27,4,31.06
20:59:28,10,17.17
20:59:29,5,27.36
20:59:30,4,20.04
20:59:31,1,19.85
20:59:32,1,29.23
20:59:33,1,20.78
20:59:34,6,31.09
20:59:35,8,34.13
20:59:36,9,16.24
20:59:37,10,34.49
20:59:38,7,20.41
20:59:39,2,30.84
20:59:40,3,33.11
20:59:41,7,17.33
20:59:42,10,18.13
20:59:43,7,18.35
20:59:44,5,33.16
20:59:45,0,15.96
20:59:46,10,28.44
20:59:47,0,28.43
20:59:48,10,17.22
20:59:49,6,18.91
20:59:50,0,17.54
20:59:51,10,18.49
20:59:52,1,24.88
20:59:53,8,21.77
20:59:54,7,29.72
20:59:55,4,28.0
20:59:56,2,31.99
20:59:57,4,22.71
20:59:58,3,26.9
20:59:59,7,23.54
21:00:00,9,31.02
21:00:01,10,18.05
21:00:02,6,26.27
21:00:03,6,17.68
21:00:04,1,15.53
21:00:05,10,16.1
21:00:06,6,16.06
21:00:07,2,23.74
21:00:08,7,24.98
21:00:09,4,26.23
21:00:10,10,23.25
21:00:11,2,17.62
21:00:12,0,15.11
21:00:13,4,20.55
21:00:14,8,19.67
21:00:15,5,17.88
21:00:16,5,22.57
21:00:17,0,31.15
21:00:18,8,27.16
21:00:19,7,29.8
21:00:20,6,22.46
21:00:21,2,22.2
21:00:22,2,24.31
21:00:23,2,22.09
21:00:24,3,28.93
21:00:25,1,32.85
21:00:26,5,28.34
21:00:27,9,30.44
21:00:28,7,28.4
21:00:29,6,19.19
21:00:30,5,24.45
21:00:31,8,18.8
21:00:32,2,21.76
21:00:33,1,33.46
21:00:34,2,33.93
21:00:35,5,21.69
21:00:36,10,17.85
21:00:37,0,26.04
21:00:38,7,34.5
21:00:39,3,25.17
21:00:40,9,19.33
21:00:41,9,34.71
21:00:42,6,17.94
21:00:43,10,20.78
21:00:44,10,29.57
21:00:45,4,15.79
21:00:46,3,15.38
21:00:48,8,27.15
21:00:49,9,22.72
21:00:50,3,16.01
21:00:51,4,32.07
21:00:52,10,29.41
21:00:53,10,26.95
21:00:54,4,34.86
21:00:55,8,19.93
21:00:56,10,21.56
21:00:57,6,26.62
21:00:58,5,24.74
21:00:59,1,17.36
21:01:00,8,15.72
21:01:01,1,20.66
21:01:02,0,34.15
21:01:03,8,21.65
21:01:04,9,27.4
21:01:05,7,26.22
21:01:06,1,30.34
21:01:07,6,16.35
21:01:08,3,17.03
21:01:09,1,33.48
21:01:10,3,34.25
21:01:11,6,33.31
21:01:12,0,31.25
21:01:13,2,27.76
21:01:14,2,28.81
21:01:15,9,18.95
21:01:16,6,31.04
21:01:17,7,20.03
21:01:18,0,29.28
21:01:19,6,18.07
21:01:20,10,29.96
21:01:21,3,18.79
21:01:22,7,27.86
21:01:23,7,33.23
21:01:24,4,31.53
21:01:25,4,21.24
21:01:26,10,29.92
21:01:27,3,29.44
21:01:28,0,24.64
21:01:29,3,29.64
21:01:30,7,29.5
21:01:31,4,22.53
21:01:32,1,20.56
21:01:33,4,18.02
21:01:34,6,21.54
21:01:35,4,19.8
21:01:36,3,19.23
21:01:37,3,28.85
21:01:38,9,26.84
21:01:39,6,23.22
21:01:40,4,25.77
21:01:41,10,15.3
21:01:42,10,16.67
21:01:43,0,26.84
21:01:44,2,25.13
21:01:45,9,24.81
21:01:46,2,27.82
21:01:47,2,23.65
21:01:48,0,20.52
21:01:49,6,24.46
21:01:50,1,29.82
21:01:51,6,24.85
21:01:52,9,22.11
21:01:53,5,32.45
21:01:54,5,30.02
21:01:55,7,18.15
21:01:56,9,20.6
21:01:57,10,28.82
21:01:58,4,19.01
21:01:59,10,32.85
21:02:00,3,33.29
21:02:01,3,18.82
21:02:02,0,31.06
21:02:03,6,17.73
21:02:04,5,30.85
21:02:05,8,27.79
21:02:06,7,29.26
21:02:07,3,15.48
21:02:08,3,31.16
21:02:09,3,27.78
21:02:10,9,32.17
21:02:11,3,23.46
21:02:12,2,23.26
21:02:13,10,21.58
21:02:14,5,30.97
21:02:15,1,34.14
21:02:16,4,16.19
21:02:17,0,34.92
21:02:18,5,30.94
21:02:19,9,18.2
21:02:20,8,23.03
21:02:21,9,26.42
21:02:22,0,33.72
21:02:23,6,22.68
21:02:24,1,23.64
21:02:25,7,17.04
21:02:26,8,15.37
21:02:27,10,17.52
21:02:28,2,18.33
21:02:29,9,21.5
21:02:30,1,18.82
21:02:31,3,15.84
21:02:32,9,23.08
21:02:33,7,23.7
21:02:34,1,32.11
21:02:35,1,29.11
21:02:36,2,34.61
21:02:37,8,26.9
21:02:38,8,19.36
21:02:39,8,25.96
21:02:40,7,15.62
21:02:41,5,25.92
21:02:42,10,30.85
21:02:43,4,34.81
21:02:44,4,21.81
21:02:45,6,16.66
21:02:46,0,22.09
21:02:47,1,32.36
21:02:48,10,29.16
21:02:49,2,27.57
21:02:50,4,34.78
21:02:51,10,33.42
21:02:52,9,28.67
21:02:53,1,28.64
21:02:54,7,28.77
21:02:55,9,32.07
21:02:56,10,32.4
21:02:57,3,18.67
21:02:58,7,20.55
21:02:59,7,19.53
21:03:00,1,21.83
21:03:01,7,30.91
21:03:02,0,34.85
21:03:03,4,21.9
21:03:05,4,29.61
21:03:06,4,25.17
21:03:07,10,31.95
21:03:08,2,29.99
21:03:09,7,22.2
21:03:10,0,24.34
21:03:11,0,24.12
21:03:12,7,27.17
21:03:13,2,33.53
21:03:14,10,20.29
21:03:15,2,23.65
21:03:16,4,20.34
21:03:17,8,17.37
21:03:18,10,23.39
21:03:19,4,18.81
21:03:20,5,22.59
21:03:21,1,26.74
21:03:22,6,32.67
21:03:23,7,26.31
21:03:24,2,17.76
21:03:25,8,15.52
21:03:26,3,28.89
21:03:27,3,31.59
21:03:28,5,28.58
21:03:29,1,23.91
21:03:30,2,29.98
21:03:31,7,18.32
21:03:32,9,20.43
21:03:33,4,28.94
21:03:34,0,21.43
21:03:35,0,31.29
21:03:36,4,24.3
21:03:37,9,21.53
21:03:38,5,20.46
21:03:39,4,30.63
21:03:40,4,33.68
21:03:41,6,18.63
21:03:42,10,29.5
21:03:43,3,25.42
21:03:44,0,15.74
21:03:45,6,18.09
21:03:46,4,20.94
21:03:47,9,20.35
21:03:48,0,22.67
21:03:49,7,25.75
21:03:50,8,18.16
21:03:51,9,23.76
21:03:52,6,31.66
21:03:53,10,17.03
21:03:54,9,32.28
21:03:55,7,34.88
21:03:56,6,32.34
21:03:57,3,24.33
21:03:58,5,32.33
21:03:59,2,25.75
21:04:00,3,32.17
21:04:01,5,26.19
21:04:02,5,26.27
21:04:03,5,23.16
21:04:04,4,30.34
21:04:05,4,22.89
21:04:06,10,21.27
21:04:07,6,27.26
21:04:08,10,17.05
21:04:09,5,27.08
21:04:10,7,23.81
21:04:11,8,18.54
21:04:12,5,28.76
21:04:13,7,19.91
21:04:14,0,15.94
21:04:15,7,26.71
21:04:16,0,24.83
21:04:17,8,33.67
21:04:18,1,15.01
21:04:19,9,30.05
21:04:20,5,23.49
21:04:21,6,30.96
21:04:22,1,27.61
21:04:23,1,33.95
21:04:24,10,31.2
21:04:25,10,32.36
21:04:26,9,21.42
21:04:27,5,20.69
21:04:28,8,31.35
21:04:29,7,16.23
21:04:30,10,17.62
21:04:31,1,29.62
21:04:32,2,18.78
21:04:33,10,33.33
21:04:34,0,22.54
21:04:35,6,27.95
21:04:36,7,20.98
21:04:37,1,26.53
21:04:38,1,16.81
21:04:39,0,24.77
21:04:40,5,21.09
21:04:41,7,32.64
21:04:42,6,30.19
21:04:43,10,27.62
21:04:44,0,21.88
21:04:45,3,30.01
21:04:46,3,31.69
21:04:47,4,34.63
21:04:48,1,22.8
21:04:49,9,31.52
21:04:50,1,25.77
21:04:51,0,15.23
21:04:52,10,20.95
21:04:53,9,23.99
21:04:54,5,30.73
21:04:55,6,34.43
21:04:56,3,15.66
21:04:57,7,26.22
21:04:58,9,33.71
21:04:59,1,19.28
21:05:00,5,31.59
21:05:01,4,19.04
21:05:02,7,19.75
21:05:03,2,17.59
21:05:04,1,15.33
21:05:05,0,22.51
21:05:06,6,21.23
21:05:07,9,23.04
21:05:08,6,26.05
21:05:09,10,34.34
21:05:10,5,31.09
21:05:11,5,19.81
21:05:12,5,16.51
21:05:13,9,20.15
21:05:14,9,33.79
21:05:15,7,32.14
21:05:16,9,32.93
21:05:17,6,19.58
21:05:18,10,19.18
21:05:19,3,26.03
21:05:20,8,25.41
21:05:21,2,15.6
21:05:22,9,16.99
21:05:24,2,31.44
21:05:25,9,19.55
21:05:26,0,34.42
21:05:27,5,21.63
21:05:28,7,34.14
21:05:29,10,19.47
21:05:30,9,24.2
21:05:31,2,31.79
21:05:32,1,28.05
21:05:33,5,24.04
21:05:34,0,33.88
21:05:35,5,28.84
21:05:36,9,17.25
21:05:37,5,21.79
21:05:38,0,21.28
21:05:39,4,34.15
21:05:40,8,22.1
21:05:41,2,27.99
21:05:42,8,21.14
21:05:43,1,20.1
21:05:44,4,18.99
21:05:45,8,19.7
21:05:46,4,15.75
21:05:47,5,33.7
21:05:48,9,24.66
21:05:49,9,19.67
21:05:50,0,27.18
21:05:51,3,29.48
21:05:52,9,26.73
21:05:53,3,32.64
21:05:54,1,17.74
21:05:55,5,27.98
21:05:56,5,15.03
21:05:57,2,24.48
21:05:58,3,15.67
21:05:59,6,17.76
21:06:00,9,29.69
21:06:01,10,33.71
21:06:02,1,27.2
21:06:03,0,24.86
21:06:04,8,19.02
21:06:05,8,17.55
21:06:06,5,16.25
21:06:07,4,15.04
21:06:08,7,16.38
21:06:09,5,31.61
21:06:10,3,20.65
21:06:11,7,32.92
21:06:12,2,23.78
21:06:13,2,25.81
21:06:14,6,29.98
21:06:15,9,24.45
21:06:16,10,34.69
21:06:17,6,34.17
21:06:18,6,22.86
21:06:19,7,32.24
21:06:20,1,20.65
21:06:21,9,18.34
21:06:22,6,19.96
21:06:23,1,17.07
21:06:24,4,15.89
21:06:25,9,24.81
21:06:26,2,31.98
21:06:27,8,32.57
21:06:28,9,28.75
21:06:30,2,27.06
21:06:31,5,29.48
21:06:32,6,33.55
21:06:33,8,15.87
21:06:34,2,15.63
21:06:35,7,21.24
21:06:36,7,24.29
21:06:37,8,27.19
21:06:38,2,32.12
21:06:39,6,30.0
21:06:40,3,32.6
21:06:41,2,32.82
21:06:42,7,24.99
21:06:44,1,27.53
21:06:45,10,19.23
21:06:46,0,25.35
21:06:47,4,32.96
21:06:48,3,29.22
21:06:49,3,34.26
21:06:50,6,24.46
21:06:51,10,21.49
21:06:52,4,16.76
21:06:53,9,19.23
21:06:54,0,25.34
21:06:55,10,23.64
21:06:58,7,15.19
21:06:59,5,30.86
21:07:00,4,30.14
21:07:01,8,33.83
21:07:02,10,16.17
21:07:03,7,25.31
21:07:04,1,27.14
21:07:05,0,27.92
21:07:06,2,20.46
21:07:07,7,32.7
21:07:08,3,15.34
21:07:09,6,32.86
21:07:10,4,27.38
21:07:11,8,31.38
21:07:12,5,18.67
21:07:13,9,28.72
21:07:14,2,19.96
21:07:15,6,31.16
21:07:16,10,19.6
21:07:17,1,28.8
21:07:18,4,31.07
21:07:19,2,25.9
21:07:20,9,23.49
21:07:21,8,27.31
21:07:22,0,33.65
21:07:23,5,27.0
21:07:24,9,19.59
21:07:25,5,24.64
21:07:26,3,23.83
21:07:27,0,16.37
21:07:28,2,19.9
21:07:29,9,30.31
21:07:30,9,25.88
21:07:31,4,32.13
21:07:32,10,16.25
21:07:33,9,26.83
21:07:34,6,33.32
21:07:35,0,21.42
21:07:36,2,23.24
21:07:37,1,27.38
21:07:38,4,34.48
21:07:39,0,27.43
21:07:40,7,20.13
21:07:41,5,16.6
21:07:42,3,22.81
21:07:43,3,33.15
21:07:44,1,30.76
21:07:45,8,25.27
21:07:46,3,27.6
21:07:47,9,21.53
21:07:48,0,18.38
21:07:49,3,23.86
21:07:50,2,34.72
21:07:51,2,19.53
21:07:52,3,20.67
21:07:53,0,32.37
21:07:54,5,19.92
21:07:55,2,17.36
21:07:56,7,34.26
21:07:57,6,22.61
21:07:58,8,28.94
21:07:59,5,30.59
21:08:00,8,33.28
21:08:01,6,34.85
21:08:02,10,24.3
21:08:03,9,29.46
21:08:04,7,17.0
21:08:05,1,16.06
21:08:06,7,27.25
21:08:07,3,26.66
21:08:08,3,24.27
21:08:09,8,26.2
21:08:10,4,21.87
21:08:11,0,23.74
21:08:12,3,22.29
21:08:13,10,16.48
21:08:14,7,15.51
21:08:15,5,26.51
21:08:16,1,18.65
21:08:17,7,23.06
21:08:18,4,28.97
21:08:19,9,31.1
21:08:20,3,33.51
21:08:21,7,17.34
21:08:22,0,33.31
21:08:23,6,25.62
21:08:24,0,18.33
21:08:25,10,27.52
21:08:26,10,29.06
21:08:27,1,21.74
21:08:28,8,34.63
21:08:30,0,32.93
21:08:31,2,24.93
21:08:32,9,24.9
21:08:33,6,21.61
21:08:34,6,20.07
21:08:35,10,34.81
21:08:36,7,32.88
21:08:37,8,33.9
21:08:38,1,23.3
21:08:39,8,24.95
21:08:40,9,18.67
21:08:41,7,30.26
21:08:42,0,25.08
21:08:43,10,21.68
21:08:44,10,22.68
21:08:45,5,28.83
21:08:46,10,17.78
21:08:47,6,15.83
21:08:48,6,19.4
21:08:49,7,15.76
21:08:50,0,31.8
21:08:51,7,24.07
21:08:52,1,20.82
21:08:53,10,20.83
21:08:54,9,21.84
21:08:55,3,24.92
21:08:56,2,16.28
21:08:57,10,26.68
21:08:58,9,19.03
21:08:59,0,15.92
21:09:00,6,22.19
21:09:01,9,31.18
21:09:02,1,15.18
21:09:03,3,28.21
21:09:04,7,26.18
21:09:05,5,29.39
21:09:06,2,31.0
21:09:07,1,26.05
21:09:08,3,24.63
21:09:09,2,16.55
21:09:10,1,31.94
21:09:11,7,21.04
21:09:12,7,24.22
21:09:13,7,15.87
21:09:14,2,23.7
21:09:15,3,26.49
21:09:16,7,31.8
21:09:17,0,28.06
21:09:18,3,22.71
21:09:19,4,24.22
21:09:20,8,32.08
21:09:21,3,15.98
21:09:22,6,31.31
21:09:23,4,25.29
21:09:24,1,15.9
21:09:25,10,16.42
21:09:26,6,15.41
21:09:27,10,26.88
21:09:28,7,33.17
21:09:29,9,32.48
21:09:30,10,15.82
21:09:31,6,27.74
21:09:32,2,24.74
21:09:33,0,32.5
21:09:34,3,32.04
21:09:35,8,30.36
21:09:36,0,21.49
21:09:37,5,19.38
21:09:38,5,27.66
21:09:39,4,32.93
21:09:40,9,22.1
21:09:41,3,27.55
21:09:42,4,23.85
21:09:43,6,30.91
21:09:44,9,15.41
21:09:45,9,34.97
21:09:46,0,25.98
21:09:47,5,34.23
21:09:48,3,29.71
21:09:49,2,15.88
21:09:50,10,30.13
21:09:51,4,25.6
21:09:52,1,21.39
21:09:53,8,31.58
21:09:54,5,26.98
21:09:55,5,23.28
21:09:56,9,22.15
21:09:57,6,16.73
21:09:58,0,34.16
21:09:59,4,30.6
21:10:00,9,29.8
21:10:01,8,33.56
21:10:02,0,28.29
21:10:03,2,30.98
21:10:04,9,25.0
21:10:05,2,26.56
21:10:06,2,17.75
21:10:07,4,18.64
21:10:08,1,32.07
21:10:09,1,23.61
21:10:10,3,28.43
21:10:11,5,29.48
21:10:12,9,29.39
21:10:13,10,31.67
21:10:14,8,32.78
21:10:15,2,15.43
21:10:16,4,29.18
21:10:17,0,18.47
21:10:18,6,26.25
21:10:19,5,29.33
21:10:20,2,28.67
21:10:21,10,31.06
21:10:22,8,19.47
21:10:23,4,28.74
21:10:24,5,22.49
21:10:25,7,20.81
21:10:26,10,22.36
21:10:27,0,19.69
21:10:28,2,22.01
21:10:29,7,17.14
21:10:30,10,24.15
21:10:31,1,23.91
21:10:32,5,17.28
21:10:33,0,18.49
21:10:34,2,28.96
21:10:35,7,20.5
21:10:36,3,33.8
21:10:37,6,17.0
21:10:38,3,31.53
21:10:39,9,28.19
21:10:40,0,27.99
21:10:41,3,17.02
21:10:42,9,21.08
21:10:43,4,26.12
21:10:44,0,17.77
21:10:45,10,30.19
21:10:46,9,20.57
21:10:47,1,17.29
21:10:48,5,26.05
21:10:50,5,31.18
21:10:51,7,30.69
21:10:52,7,18.2
21:10:53,3,15.67
21:10:54,0,28.97
21:10:55,10,32.05
21:10:56,3,18.28
21:10:57,6,32.48
21:10:58,4,24.54
21:10:59,6,19.55
21:11:00,2,16.01
21:11:01,7,19.15
21:11:02,2,24.42
21:11:03,10,34.51
21:11:04,0,19.51
21:11:05,7,25.07
21:11:06,6,21.53
21:11:07,6,21.97
21:11:08,3,24.92
21:11:09,1,26.74
21:11:10,0,19.84
21:11:11,7,34.15
21:11:12,6,28.82
21:11:13,2,21.78
21:11:14,8,31.01
21:11:15,2,28.5
21:11:16,2,19.54
21:11:17,6,18.17
21:11:18,9,15.19
21:11:19,2,21.79
21:11:20,10,18.44
21:11:21,2,32.77
21:11:22,0,32.02
21:11:23,5,34.83
21:11:24,3,26.36
21:11:25,10,24.57
21:11:26,7,17.26
21:11:27,0,17.64
21:11:28,6,17.77
21:11:29,8,20.09
21:11:30,4,24.76
21:11:31,10,33.8
21:11:32,2,34.79
21:11:33,8,19.62
21:11:34,7,21.3
21:11:35,4,28.99
21:11:36,0,22.77
21:11:37,4,25.62
21:11:38,2,20.25
21:11:39,0,29.73
21:11:40,10,20.18
21:11:41,5,21.91
21:11:42,9,23.39
21:11:43,10,34.85
21:11:44,4,30.99
21:11:45,9,23.22
21:11:46,4,30.51
21:11:47,3,32.63
21:11:48,7,27.74
21:11:49,10,15.18
21:11:50,2,33.96
21:11:51,2,28.74
21:11:52,10,18.14
21:11:53,2,26.78
21:11:54,3,29.4
21:11:55,4,20.28
21:11:56,0,18.08
21:11:57,1,31.02
21:11:58,8,30.67
21:11:59,4,18.83
21:12:00,5,21.05
21:12:01,0,30.42
21:12:02,3,30.43
21:12:03,1,25.52
21:12:04,9,26.12
21:12:05,5,16.08
21:12:06,0,28.49
21:12:07,3,25.36
21:12:08,8,15.04
21:12:09,6,29.22
21:12:10,9,21.91
21:12:11,1,29.47
21:12:12,4,30.24
21:12:13,0,30.51
21:12:14,6,15.47
21:12:15,5,34.88
21:12:16,3,15.55
21:12:17,6,29.11
21:12:18,7,29.7
21:12:19,4,21.23
21:12:20,9,31.09
21:12:21,7,26.44
21:12:22,10,28.52
21:12:23,8,28.45
21:12:24,1,27.49
21:12:25,0,25.67
21:12:26,6,27.04
21:12:27,7,20.19
21:12:28,3,16.32
21:12:29,9,24.85
21:12:30,6,18.29
21:12:31,4,28.42
21:12:32,10,31.92
21:12:33,8,21.88
21:12:34,6,33.07
21:12:35,5,19.41
21:12:36,10,22.71
21:12:37,2,26.68
21:12:38,10,19.2
21:12:39,7,27.55
21:12:40,9,20.38
21:12:41,6,26.79
21:12:42,1,22.5
21:12:43,6,22.59
21:12:44,10,16.1
21:12:45,10,32.93
21:12:46,5,32.83
21:12:47,6,28.84
21:12:48,3,20.87
21:12:49,3,24.33
21:12:50,6,22.73
21:12:51,3,19.3
21:12:52,3,32.88
21:12:53,0,19.74
21:12:54,1,32.39
21:12:55,3,29.85
21:12:56,10,25.11
21:12:57,5,16.55
21:12:58,5,34.2
21:12:59,4,29.76
21:13:00,9,28.25
21:13:01,1,29.74
21:13:02,1,18.49
21:13:03,6,29.3
21:13:04,0,18.45
21:13:05,8,19.81
21:13:07,6,26.69
21:13:08,4,25.98
21:13:09,10,24.27
21:13:10,0,34.8
21:13:11,0,17.45
21:13:12,10,25.86
21:13:13,5,20.36
21:13:14,1,23.53
21:13:15,4,28.45
21:13:16,0,29.03
21:13:17,8,30.88
21:13:18,5,22.96
21:13:19,8,17.94
21:13:20,2,19.14
21:13:21,7,29.72
21:13:22,0,21.65
21:13:23,6,32.08
21:13:24,5,19.05
21:13:25,8,15.7
21:13:26,1,24.15
21:13:27,8,21.98
21:13:28,0,15.0
21:13:29,7,34.17
21:13:30,4,20.26
21:13:31,1,34.57
21:13:32,4,30.13
21:13:33,10,26.04
21:13:34,3,27.11
21:13:35,8,15.26
21:13:36,6,28.58
21:13:37,2,32.19
21:13:38,6,33.06
21:13:39,3,34.27
21:13:40,8,22.75
21:13:41,8,20.74
21:13:42,7,27.46
21:13:43,8,28.4
21:13:44,7,26.37
21:13:45,3,29.68
21:13:46,7,19.66
21:13:47,5,22.25
21:13:48,5,34.05
21:13:49,1,28.32
21:13:50,5,24.78
21:13:51,3,18.95
21:13:52,6,19.07
21:13:53,5,20.6
21:13:54,7,23.17
21:13:55,3,21.3
21:13:56,5,29.59
21:13:57,10,26.28
21:13:58,3,25.81
21:13:59,3,23.57
21:14:00,0,31.82
21:14:01,7,32.75
21:14:02,7,17.81
21:14:03,5,29.49
21:14:04,3,18.54
21:14:05,0,19.73
21:14:06,2,19.03
21:14:07,1,16.96
21:14:08,4,34.01
21:14:09,9,33.99
21:14:10,8,26.83
21:14:11,8,27.08
21:14:12,4,22.1
21:14:13,1,23.99
21:14:14,4,23.07
21:14:15,0,19.08
21:14:16,7,34.3
21:14:17,4,27.5
21:14:18,2,18.1
21:14:19,7,23.87
21:14:20,2,17.87
21:14:21,0,22.68
21:14:22,5,15.76
21:14:23,4,23.19
21:14:24,6,29.76
21:14:25,4,23.61
21:14:26,10,16.47
21:14:27,9,21.53
21:14:28,9,29.8
21:14:29,9,31.44
21:14:30,9,16.17
21:14:31,3,25.08
21:14:32,7,16.26
21:14:33,9,21.95
21:14:34,0,18.52
21:14:35,1,17.98
21:14:36,1,25.87
21:14:37,7,30.98
21:14:38,6,30.0
21:14:39,10,23.22
21:14:40,10,29.25
21:14:41,2,15.52
21:14:42,5,23.16
21:14:43,0,33.41
21:14:44,8,15.08
21:14:45,0,32.15
21:14:46,2,19.9
21:14:47,10,30.25
21:14:48,8,16.02
21:14:49,3,27.98
21:14:50,3,19.19
21:14:51,9,32.71
21:14:52,3,21.63
21:14:53,5,17.02
21:14:54,8,34.02
21:14:55,6,20.84
21:14:56,8,29.83
21:14:57,2,16.07
21:14:58,3,18.08
21:14:59,3,23.32
21:15:00,5,18.58
21:15:01,5,27.49
21:15:02,0,19.03
21:15:03,4,29.92
21:15:04,9,18.06
21:15:05,9,34.57
21:15:06,1,33.74
21:15:07,0,33.84
21:15:08,3,27.65
21:15:09,9,33.93
21:15:10,5,19.35
21:15:11,6,33.12
21:15:13,4,16.13
